userId,rating,movieId
1130133,2.0,4278
1240130,3.0,662
1549483,3.0,2340
2157060,4.0,4281
1658790,1.0,3475
1299887,4.0,937
1866094,3.0,257
2464928,3.0,3434
441949,4.0,2199
2232563,2.0,57
1823645,4.0,4133
100324,5.0,3290
972616,4.0,2200
2588416,3.0,295
1503647,2.0,1163
1403217,4.0,2422
251613,5.0,4031
1750386,5.0,406
913814,4.0,2163
327577,4.0,1370
2229666,5.0,2051
639194,2.0,1645
1883703,4.0,1245
318409,4.0,733
1902838,1.0,1615
1778599,3.0,4386
1695799,3.0,4064
16272,2.0,4159
727242,1.0,8
1203779,4.0,2495
1327727,4.0,2800
2029979,1.0,571
62471,3.0,2916
1299887,4.0,4116
1039760,5.0,3153
2070937,3.0,1027
1114324,4.0,1973
1663888,3.0,554
1042795,4.0,2612
2606799,3.0,956
1299355,3.0,269
601317,4.0,3824
2030201,4.0,3223
2310889,4.0,1102
71743,4.0,746
2590515,4.0,3893
1453265,3.0,1292
2086265,4.0,1890
2119007,5.0,3312
2071383,4.0,189
1233877,3.0,985
2485642,4.0,1974
2502462,2.0,4369
2152838,4.0,2699
57633,1.0,2731
727423,4.0,28
1410683,4.0,353
1435346,5.0,886
96013,3.0,2375
1459727,3.0,1832
1714116,3.0,4345
765159,3.0,2045
2176465,3.0,3313
340479,5.0,3610
633570,4.0,2938
1011627,5.0,3782
589682,4.0,3716
825779,4.0,313
2118155,4.0,381
442813,4.0,240
1978576,4.0,2209
633570,2.0,4370
78573,5.0,2128
1110156,2.0,4050
825353,5.0,3427
530789,2.0,3542
442813,4.0,1425
384188,3.0,1703
819822,2.0,181
522710,3.0,1104
2118885,3.0,1744
1663888,5.0,4116
282390,5.0,4135
1827937,2.0,2072
1519073,4.0,937
1727232,4.0,1220
1302968,5.0,2782
289162,3.0,3893
2127108,3.0,3071
326121,2.0,607
1400327,3.0,2209
13227,1.0,2803
305344,1.0,2212
908540,5.0,4302
2409465,4.0,1305
452667,4.0,1659
361886,2.0,110
1192830,4.0,344
293284,3.0,1542
411705,3.0,1132
2407154,3.0,189
1146000,2.0,3030
1272379,2.0,1324
1262887,3.0,4086
351296,3.0,4432
486661,3.0,672
1268699,3.0,4256
1584985,4.0,3814
2404142,3.0,2920
461075,5.0,494
178860,4.0,175
2541385,3.0,3862
740929,4.0,2712
1792741,3.0,2698
400440,2.0,3960
1045879,4.0,532
372095,4.0,1595
1020195,3.0,4123
954742,5.0,3624
504440,3.0,3935
1357209,4.0,4266
1640334,4.0,486
1430108,3.0,393
2463441,3.0,3222
2565719,2.0,1561
1432044,2.0,1810
919160,2.0,4255
306569,4.0,3882
2225817,3.0,3013
183237,3.0,3106
800924,5.0,3938
2223604,2.0,3350
743633,4.0,532
387633,5.0,4392
1096082,4.0,3232
818025,5.0,2601
341649,2.0,674
2606799,3.0,2532
234252,4.0,2252
2565719,3.0,2804
1562707,2.0,3825
391521,3.0,2350
429876,2.0,3526
1640132,3.0,4364
2640550,4.0,2800
1416204,4.0,2057
1146000,2.0,76
1883703,3.0,2348
1942793,5.0,1151
2416180,4.0,28
1166912,4.0,2862
2322463,4.0,3611
1984315,3.0,670
1717979,4.0,1173
1305108,2.0,550
1066571,2.0,4356
2169264,3.0,1255
1115451,3.0,2200
2047888,3.0,789
237263,2.0,3814
2115145,3.0,2037
356615,1.0,2532
1294425,3.0,1406
1406633,3.0,1703
1114324,4.0,2400
2152465,5.0,3239
935459,3.0,3920
1984315,2.0,3796
1835511,3.0,4418
385287,4.0,1615
2061394,4.0,1011
2457240,5.0,4225
1878798,2.0,3029
1421913,2.0,564
1043805,4.0,1661
785608,3.0,2173
1800459,3.0,4127
2080549,3.0,83
2601377,3.0,1661
1446909,4.0,148
2597040,4.0,937
935459,3.0,4089
102442,2.0,3960
1580437,4.0,1969
2066932,5.0,2400
1444287,4.0,3216
1928964,1.0,2256
1625122,3.0,1832
1333,3.0,1633
620741,4.0,1561
221926,3.0,393
286684,4.0,3523
1657258,1.0,3522
2491569,5.0,2195
434261,5.0,798
1502648,3.0,1682
1133946,1.0,3642
2174151,4.0,1656
2143500,4.0,788
1564058,4.0,799
826871,5.0,2372
1197972,1.0,3015
2373330,4.0,3860
491531,5.0,406
13227,1.0,3615
1227322,3.0,2000
1412189,3.0,3168
993775,4.0,3942
1673185,1.0,3573
1400327,2.0,199
45837,3.0,3150
1951144,3.0,1770
914508,1.0,1314
16272,3.0,1384
1769985,3.0,1138
1068988,3.0,3047
1189269,3.0,4364
1883703,3.0,3379
1650580,2.0,1707
2465236,5.0,2782
1952492,1.0,2456
766064,5.0,2372
1082163,3.0,2953
1927580,4.0,361
282654,4.0,4472
1103080,5.0,2780
804602,5.0,2111
411705,5.0,2395
2029979,2.0,2352
1278249,2.0,2675
1816884,1.0,2136
1278249,5.0,2209
411290,5.0,1495
1389451,5.0,4392
605082,4.0,2252
2546942,4.0,2922
1440126,4.0,3925
21823,2.0,2675
429876,5.0,3310
390729,3.0,3538
716173,5.0,489
258046,3.0,4393
1759205,4.0,2178
307168,5.0,2862
1635582,3.0,2400
2162641,3.0,789
1809912,5.0,3347
1778599,5.0,3058
1139570,3.0,898
2061394,4.0,4100
400440,4.0,1666
1861500,3.0,1521
2593347,4.0,443
230211,5.0,501
2619372,4.0,1202
824478,3.0,269
1632290,5.0,3148
2409465,3.0,3728
117386,5.0,2102
2371144,4.0,216
1558950,4.0,3860
1872980,4.0,148
2373330,4.0,752
785608,5.0,3320
460446,4.0,312
2045846,2.0,3860
525356,3.0,3093
1567202,2.0,187
958687,4.0,607
1323985,5.0,563
1806515,3.0,2698
775020,4.0,3410
501420,4.0,1175
356615,3.0,3475
128348,2.0,4055
471654,5.0,473
2595747,2.0,3583
1110906,5.0,1406
1961619,3.0,1174
1112610,3.0,2422
1319737,3.0,2862
1333,3.0,178
1287892,2.0,1406
1201695,4.0,3434
1125150,2.0,148
2534367,3.0,811
524142,3.0,442
2588510,5.0,44
1028463,1.0,2954
1105029,4.0,2882
2437427,4.0,2452
2043149,4.0,2405
2577882,3.0,692
505109,4.0,2102
3458,3.0,3267
2004175,3.0,3535
2244589,3.0,1180
2388205,4.0,4256
178860,4.0,4089
447759,5.0,4369
4597,2.0,2015
504440,3.0,1027
2627366,3.0,1975
640323,4.0,3290
831272,5.0,2603
452667,4.0,2470
356615,2.0,1066
243304,3.0,652
732363,3.0,3538
1279360,3.0,3106
1463939,4.0,2913
2004175,3.0,2095
1115274,5.0,2698
2604976,1.0,3925
1892684,3.0,1633
2416180,4.0,2580
1309838,5.0,2590
2143500,5.0,3153
2137441,2.0,4141
416214,4.0,269
267163,3.0,2920
74441,4.0,3282
411705,4.0,3608
1463939,3.0,4345
1090296,3.0,3368
785608,5.0,290
1011627,5.0,1495
2220732,5.0,4356
1625122,4.0,2986
2083367,5.0,2111
442222,3.0,3312
2229960,3.0,2037
1107588,3.0,705
2119555,5.0,361
946380,3.0,3736
919160,3.0,2701
50123,3.0,1866
1605711,4.0,1180
1279360,4.0,953
1105029,3.0,730
390729,4.0,2430
1933317,5.0,535
13227,1.0,2735
958687,4.0,1542
2014038,2.0,3098
517348,5.0,1441
1452675,3.0,3670
1664010,5.0,4496
2119555,3.0,1794
2029979,3.0,817
2258315,2.0,427
234252,3.0,2612
512303,5.0,1561
1351594,3.0,1585
2228502,5.0,3463
1066571,5.0,297
205023,5.0,3463
1951144,3.0,1832
1184498,3.0,2897
1559083,2.0,4394
957447,3.0,1298
1256482,3.0,1816
2524708,3.0,2192
824478,3.0,331
1139570,3.0,3862
775020,5.0,1329
901520,3.0,4488
1406633,5.0,1324
838366,4.0,1441
2041854,4.0,4384
1942793,4.0,4149
1435335,3.0,2153
351296,2.0,2800
285174,4.0,4159
2179353,2.0,3355
953604,4.0,2462
1953066,3.0,2783
826871,4.0,4389
2202042,3.0,2533
2140471,4.0,3900
320314,3.0,4144
951682,2.0,1571
2071210,3.0,3165
305344,1.0,4185
1034831,4.0,337
471654,4.0,2314
91234,3.0,3814
1238184,2.0,3567
1201695,4.0,58
1870555,3.0,2112
1710658,3.0,4341
951798,5.0,2441
1698718,4.0,759
188613,3.0,2012
2502462,3.0,2743
1287939,4.0,1202
2449356,4.0,1853
1809912,4.0,3320
1287939,3.0,492
2409465,4.0,3611
2588510,5.0,2043
1155404,3.0,2095
2282041,4.0,3648
2528026,4.0,2866
2322463,3.0,1799
2554745,2.0,3541
2112089,2.0,819
913814,3.0,2953
1607747,4.0,4171
461075,1.0,2040
1400327,3.0,3315
1681193,4.0,1578
2457095,2.0,1359
221926,5.0,175
1936110,3.0,2851
2482502,4.0,4369
2260540,3.0,2900
2317703,4.0,4479
2569684,3.0,3433
447759,5.0,2342
1952121,3.0,1832
578191,5.0,2755
2627366,4.0,457
512303,4.0,2266
1218225,4.0,3151
2490731,5.0,1132
1037245,3.0,705
1750386,4.0,3826
78573,1.0,197
729150,3.0,2601
2041854,4.0,711
1532433,1.0,3418
1463088,3.0,4393
2243703,4.0,1180
2617574,2.0,2960
1461435,1.0,3672
796136,2.0,1542
2407154,3.0,3350
1045879,2.0,1532
1757328,4.0,993
2077664,4.0,3938
1942793,2.0,629
847313,3.0,2640
1101271,4.0,4402
501420,4.0,3864
825819,4.0,1298
837133,1.0,1659
2101288,5.0,1692
1538355,3.0,3583
1559083,3.0,3216
1658790,2.0,3333
1672832,2.0,942
536414,3.0,312
1710658,3.0,194
1272379,1.0,3546
1452675,3.0,2520
2600739,3.0,2171
1408280,3.0,3920
1302968,4.0,3212
581199,3.0,3875
962019,3.0,1231
763193,3.0,2443
1078333,2.0,2391
147386,3.0,492
522710,3.0,3434
1675966,4.0,3216
267378,4.0,3769
127317,3.0,2008
2588755,4.0,457
117386,1.0,686
578191,5.0,2004
1707198,3.0,3875
1523029,4.0,3817
2071383,3.0,4055
1038880,5.0,788
512303,3.0,4089
1966153,5.0,705
2495584,5.0,2252
1020476,3.0,76
2045846,3.0,457
555528,4.0,2804
554587,4.0,3313
2463441,2.0,2209
1795069,3.0,3617
1583129,5.0,4331
2057604,4.0,2577
2445368,3.0,4227
913814,3.0,1757
460446,2.0,1975
2226510,3.0,3331
2393478,3.0,2009
2589198,1.0,4339
2179353,3.0,4369
2612083,3.0,2178
507603,1.0,4103
1935793,3.0,2167
1840502,5.0,175
1986034,2.0,4488
726543,4.0,937
382186,5.0,3935
221926,4.0,1638
2475820,2.0,1656
341649,2.0,2394
1001928,3.0,4360
1610234,4.0,2385
2079894,4.0,3730
1272379,1.0,971
2118461,5.0,2928
327366,5.0,3138
1902838,4.0,2512
128611,5.0,1324
1977824,2.0,3782
1452669,2.0,1599
1112610,4.0,3427
1189269,4.0,1561
2233782,3.0,3523
2169489,3.0,763
1604357,3.0,3936
326356,1.0,4369
1855394,3.0,1709
294118,3.0,4364
2157060,2.0,2495
237263,4.0,4219
2307866,3.0,483
1194911,3.0,535
581199,2.0,985
1703879,3.0,2751
2086265,3.0,4356
491531,3.0,3582
2337855,5.0,3538
1115451,3.0,3256
2393478,4.0,1370
1068988,4.0,1901
434261,5.0,940
158197,3.0,2252
602817,5.0,2443
390729,3.0,819
2302374,4.0,2558
122197,3.0,2847
2091625,2.0,3615
485601,4.0,4141
71594,5.0,1123
200427,5.0,1843
2593347,4.0,1066
1095791,5.0,2954
371123,4.0,580
431326,3.0,67
1477153,3.0,2095
1233877,4.0,3544
442222,2.0,3825
17864,4.0,313
117112,3.0,4119
1827859,3.0,28
1269656,3.0,3740
2404142,3.0,1792
2540684,4.0,550
2495584,1.0,289
1305108,3.0,831
722591,5.0,4256
1227322,3.0,3624
2079894,2.0,3113
2118885,3.0,1359
727423,4.0,4043
1183174,3.0,3513
1114324,4.0,3938
332558,3.0,843
1835511,3.0,2680
1105029,3.0,1844
1486501,4.0,2731
391521,3.0,3138
1685548,3.0,3740
1639792,1.0,2738
485601,4.0,1754
1494683,2.0,3532
555528,4.0,760
1629440,4.0,3077
1147738,4.0,2371
194528,4.0,1001
636262,4.0,329
1741099,5.0,3610
1671947,1.0,1902
2311775,3.0,689
1707198,3.0,2192
2014038,4.0,621
1313129,4.0,1425
1468812,4.0,4454
441949,3.0,3972
1961980,3.0,3740
536414,3.0,285
2049734,4.0,2612
2438449,4.0,3782
361630,3.0,3489
125296,4.0,1050
546017,5.0,2146
1521272,2.0,4171
157667,1.0,2015
2091625,3.0,3113
147644,3.0,1799
1278249,3.0,789
2257938,2.0,2001
1037245,3.0,1039
1403217,1.0,1776
465717,3.0,3282
96013,4.0,463
2373330,5.0,886
576990,1.0,1776
1903324,1.0,3030
833276,4.0,3905
1156852,3.0,416
732363,3.0,311
251613,4.0,1104
1698718,4.0,2040
1001928,2.0,3113
306569,3.0,763
589682,5.0,2981
326512,3.0,1144
1205174,3.0,3265
326121,1.0,1145
1105029,3.0,2269
1147370,4.0,2287
333843,4.0,2015
726543,3.0,3840
1483664,3.0,2200
397212,5.0,463
56225,4.0,3282
2479320,2.0,416
1001129,2.0,1310
1558950,2.0,896
318920,4.0,563
2071210,4.0,4123
517348,4.0,191
1769206,4.0,2051
1529376,5.0,2139
2233293,3.0,3314
2485642,3.0,3990
396140,3.0,2505
1314869,3.0,2029
191902,4.0,4302
1663694,2.0,4260
576990,1.0,4159
1759205,4.0,3274
1037245,5.0,3612
1942793,1.0,1792
934163,3.0,1962
1413367,5.0,2532
1806515,3.0,1973
951682,4.0,2462
1755612,3.0,2109
429260,4.0,3333
1580437,1.0,1693
1200461,3.0,1867
2333850,4.0,3232
1327727,2.0,2866
1591522,4.0,3938
491513,4.0,1224
610915,4.0,314
707367,2.0,4100
2457095,2.0,584
1201695,4.0,3689
1660348,2.0,3617
2573509,3.0,2876
1280761,4.0,1589
221882,4.0,443
11043,4.0,4219
1954411,4.0,3624
1988633,2.0,1542
2302374,4.0,1719
441949,5.0,83
1961980,2.0,4341
351296,5.0,788
486661,5.0,1905
2066932,4.0,658
1066571,5.0,2922
277726,4.0,1867
2217321,3.0,2430
391521,3.0,3446
2356793,4.0,420
188613,3.0,2482
1549483,4.0,629
2198123,4.0,3422
221926,2.0,3758
1173570,3.0,3216
1327727,4.0,118
503235,3.0,2734
1631999,5.0,2016
2204961,3.0,1939
1922670,5.0,3593
1453265,5.0,3315
1832073,3.0,2340
1262753,4.0,4031
2495584,3.0,1650
256465,3.0,3842
2066932,5.0,1803
1125150,4.0,2332
1187678,3.0,3385
96013,2.0,1180
578191,3.0,2251
1509395,4.0,1912
1298511,5.0,83
763193,2.0,4042
282427,5.0,3071
1707476,1.0,2338
824478,3.0,1425
2485642,4.0,197
2071383,3.0,962
2634967,3.0,1370
1673185,2.0,1884
1988633,4.0,4098
390729,5.0,1754
2374464,3.0,2152
640323,5.0,2862
2217321,4.0,457
816504,5.0,1202
1038880,1.0,187
2223604,3.0,199
117386,3.0,1861
2606799,4.0,1542
2226510,3.0,2371
2043149,3.0,749
1792741,3.0,2251
1255543,3.0,3840
1663888,5.0,3742
1112365,3.0,1144
307168,5.0,175
1684232,3.0,2851
709490,5.0,2913
1730369,1.0,3071
2254991,1.0,2731
2026928,4.0,1655
2573509,3.0,3840
2463759,2.0,4278
2356793,3.0,1470
2490731,4.0,692
1313129,4.0,2462
1740380,5.0,3046
981800,5.0,3371
293284,5.0,2360
2115962,4.0,2913
2073799,4.0,2505
460446,3.0,1050
2225817,3.0,629
1319737,3.0,3320
1133946,4.0,3938
951798,4.0,3605
461075,1.0,3542
2265729,3.0,30
1695799,3.0,2152
2115962,5.0,3423
2409746,5.0,3896
1769608,1.0,789
1068988,3.0,175
2612083,3.0,1145
2617574,2.0,4141
1459727,3.0,191
1759205,3.0,1543
2043149,3.0,3433
1299887,4.0,580
2383871,3.0,550
1272379,1.0,831
1002509,3.0,1174
394895,5.0,798
2282041,5.0,504
391521,5.0,3742
734347,4.0,1543
1340358,4.0,3265
2216056,4.0,2136
1115274,3.0,3198
30245,4.0,2139
1685548,3.0,3078
320314,2.0,3192
1710658,2.0,859
2464928,3.0,406
2112089,2.0,2385
1503647,3.0,3276
1146000,3.0,2072
1461435,3.0,872
390912,5.0,1973
1484055,5.0,1425
1707476,2.0,3182
2025153,4.0,798
1814516,4.0,1760
825353,5.0,1819
608234,4.0,3670
1114362,3.0,3728
1262753,2.0,2967
536414,3.0,241
1591522,5.0,3864
1764736,3.0,1810
1020195,3.0,2465
1838390,1.0,1039
1420020,1.0,3265
937905,5.0,4306
862040,3.0,3106
361375,4.0,3414
2520506,3.0,1975
1403217,3.0,3434
2079894,4.0,1638
1875549,4.0,2375
2438449,4.0,1666
1935793,4.0,1901
282427,2.0,831
2601377,3.0,2499
17864,2.0,46
818416,3.0,788
1707198,3.0,2622
570428,3.0,1174
2162641,3.0,4210
1257698,2.0,3743
1066571,4.0,3165
2204961,5.0,2865
2337855,1.0,3315
275338,3.0,3766
1913414,4.0,1406
1253619,3.0,1530
1201695,4.0,473
529687,3.0,962
461110,4.0,1754
16272,2.0,3993
1103080,2.0,516
2485642,4.0,152
2147527,2.0,2008
498214,3.0,1832
1800459,1.0,3765
1898907,4.0,2580
2049734,2.0,3416
1823645,4.0,2290
1559083,3.0,1754
496631,5.0,197
874732,4.0,2400
2258315,3.0,3275
1607747,4.0,3611
39242,3.0,3182
1420020,3.0,3730
920168,3.0,3385
1559022,3.0,1151
2457240,5.0,2128
1323985,3.0,4227
1255543,3.0,1395
492058,5.0,2290
50123,4.0,2622
2099651,4.0,989
2136927,3.0,1661
2079894,4.0,3148
1412189,1.0,2000
2282041,3.0,4043
2327743,4.0,4064
2111672,3.0,3223
981800,5.0,3265
824478,3.0,1798
2526662,3.0,4454
914508,4.0,3672
2233782,4.0,3220
684531,4.0,798
1617216,3.0,2965
886841,3.0,2136
818416,3.0,3106
674346,4.0,2980
2071210,5.0,3151
1399335,4.0,189
1859573,3.0,1043
1519073,4.0,2395
1167477,2.0,1659
303948,5.0,468
862644,4.0,2558
2541385,4.0,2252
1952492,4.0,2865
946380,3.0,2200
2388205,4.0,2913
674346,5.0,1650
1452127,4.0,2872
825819,3.0,1582
102028,4.0,4393
293284,5.0,3605
2127108,3.0,3590
1892684,3.0,3285
637475,4.0,2372
159159,1.0,2004
2092609,4.0,2866
2258315,4.0,2780
4597,4.0,3369
1400154,4.0,108
1656130,4.0,166
394895,4.0,1470
2474263,5.0,2495
17864,4.0,2152
1038880,2.0,4103
128348,3.0,2897
2589198,1.0,789
1999176,5.0,1291
2257938,2.0,108
1969945,4.0,3925
1859573,3.0,1589
2233293,3.0,2574
1473980,5.0,1298
1380915,5.0,457
1380915,5.0,3128
2118461,5.0,964
786982,4.0,4356
416214,4.0,3888
538178,5.0,4109
919160,1.0,596
91234,3.0,1862
2512828,3.0,1144
893014,4.0,733
1840502,4.0,4043
1984086,3.0,4432
800924,5.0,1703
1632290,4.0,1470
2414529,2.0,4331
1039760,2.0,4237
2374726,5.0,1890
1139570,4.0,413
71594,2.0,4147
2592256,5.0,393
1991863,1.0,111
1883721,3.0,1470
1936110,2.0,257
1936110,3.0,313
2244589,2.0,2122
1562707,3.0,4157
258046,3.0,1902
1827859,3.0,1744
2255880,3.0,1803
265257,3.0,658
1827937,1.0,330
2040853,3.0,3911
2604976,2.0,269
1280761,3.0,4386
993775,3.0,3090
2185614,3.0,3888
914508,4.0,2186
2320697,3.0,3864
491531,4.0,3672
1741099,5.0,3198
2593347,1.0,1561
2041854,5.0,886
1562707,3.0,1650
2365581,5.0,2300
243304,3.0,1862
1640132,2.0,564
306569,4.0,1173
2147527,1.0,194
1155404,3.0,3269
1262751,4.0,2782
2612083,2.0,550
1444177,4.0,1200
442222,3.0,1719
115183,4.0,1642
333843,1.0,483
384188,5.0,3905
2270619,5.0,2783
2012897,5.0,1066
230112,2.0,2177
727423,3.0,3611
49890,4.0,2731
2464928,3.0,1983
2636012,3.0,1650
251613,5.0,1110
2584676,3.0,3798
2502462,4.0,1646
2099651,4.0,1466
2202042,3.0,3331
491531,3.0,708
2437983,4.0,4393
826871,3.0,1754
2404142,3.0,4086
505109,2.0,4141
319058,5.0,3433
1741099,5.0,1668
2540684,3.0,3416
1604357,3.0,1637
2118155,3.0,4442
2601377,4.0,406
191902,4.0,143
403915,4.0,528
1134379,4.0,3218
954742,5.0,1708
147386,3.0,940
919160,4.0,1466
2216056,4.0,2499
779811,4.0,1180
639194,4.0,1912
2619372,4.0,2128
479605,3.0,1744
2118461,5.0,712
1675966,4.0,3742
602817,3.0,2882
2233782,3.0,2548
1883703,2.0,3936
605082,3.0,232
917160,4.0,3544
1769638,4.0,2371
816504,3.0,3256
1800701,3.0,3379
1287892,4.0,1642
2528026,4.0,4219
2195910,4.0,2505
2169489,3.0,571
2546942,2.0,2462
2636012,4.0,3624
1784150,4.0,3879
29815,5.0,1659
2378393,4.0,1148
2315130,4.0,3321
2640550,3.0,2574
1961980,4.0,3290
513501,3.0,532
1116290,3.0,1645
877394,5.0,3489
282654,1.0,2012
2073799,3.0,3862
1244123,3.0,978
1200461,4.0,3525
1473980,3.0,3145
1167477,3.0,3182
170248,5.0,1035
116858,4.0,257
294118,3.0,2519
2577882,4.0,1798
825353,1.0,357
1078333,3.0,3418
2588755,4.0,3742
2497731,4.0,989
431326,3.0,3394
743633,3.0,3563
1351594,4.0,585
267378,4.0,2660
1961980,3.0,4283
408037,5.0,3648
2466528,1.0,2868
2056022,2.0,3315
1979447,3.0,2188
107840,5.0,3756
2160085,2.0,3496
2388935,4.0,3306
2467065,5.0,334
102442,2.0,3782
889491,4.0,2372
483981,3.0,2128
2275159,4.0,862
80683,2.0,329
734347,1.0,413
914508,3.0,4269
127317,3.0,2009
2205594,1.0,283
1469231,4.0,705
555528,4.0,1754
2465236,3.0,588
1889371,4.0,1180
2176465,3.0,4407
800924,5.0,2674
483981,3.0,2783
2555614,5.0,289
722591,4.0,763
2029744,3.0,197
2283366,4.0,3013
901520,3.0,671
2083367,3.0,1132
1764736,4.0,723
466763,3.0,2462
992021,4.0,3798
1602153,2.0,482
1769206,2.0,1180
2524708,4.0,3728
1035650,4.0,3638
1750386,4.0,751
1146000,4.0,1421
972616,1.0,2122
935060,1.0,2482
71743,3.0,1245
277726,5.0,2452
107840,4.0,2332
309424,3.0,2712
387418,3.0,3077
2305305,4.0,2178
1400154,2.0,962
2497731,4.0,1102
2025153,4.0,1571
833276,4.0,483
2460347,2.0,1843
835265,5.0,3223
1220170,3.0,937
554587,3.0,819
827240,4.0,720
2630797,5.0,4100
1852040,2.0,1421
1635582,2.0,4007
775020,4.0,2443
387418,1.0,3701
2590515,4.0,3740
2375687,4.0,1066
1789450,3.0,788
1861500,3.0,3267
332300,3.0,2435
554587,3.0,1110
816504,3.0,4393
1977959,2.0,240
2223033,4.0,2212
2538506,1.0,3256
1065445,4.0,2152
319058,4.0,2012
1702270,4.0,3321
640323,3.0,2400
1299338,3.0,3840
1255543,4.0,3265
1480900,5.0,2942
1183174,3.0,4256
1631999,5.0,4496
1580437,4.0,3716
2339734,4.0,1799
1650580,1.0,4255
912661,3.0,3320
1640334,4.0,359
332300,4.0,819
2040946,5.0,2319
2336531,3.0,564
1640132,3.0,4219
2320697,3.0,3905
2248080,4.0,1027
47411,3.0,3324
975592,3.0,3218
3458,3.0,4479
1319737,4.0,1905
1730369,3.0,3276
465717,4.0,746
2553056,4.0,1220
1166912,2.0,3427
1692302,3.0,2290
2636012,4.0,2554
2226510,3.0,3582
1317671,5.0,492
670488,5.0,2738
1035650,3.0,2400
221926,3.0,2738
665876,4.0,2862
2127108,3.0,2965
128348,3.0,1707
1538355,3.0,3966
546017,4.0,1561
1707476,3.0,3113
2207643,3.0,851
1584985,4.0,2617
387633,4.0,3817
2257938,4.0,1571
530789,5.0,3113
381346,3.0,2009
2555614,5.0,3605
1218225,4.0,3860
11043,3.0,2612
1110156,3.0,4488
1928964,1.0,2680
318409,1.0,4472
1741099,5.0,285
1253619,3.0,1867
267378,3.0,1080
200255,5.0,4402
979155,5.0,30
2029979,4.0,166
1294425,5.0,835
337793,1.0,971
1933317,5.0,2847
1538355,3.0,3232
21823,4.0,1703
868406,5.0,4393
1607747,3.0,3355
1436668,4.0,3433
16272,3.0,2372
2560328,3.0,1939
2077664,3.0,2182
2414529,3.0,607
818416,3.0,1104
1711505,4.0,2339
2056022,2.0,3442
637475,5.0,2779
2260540,4.0,331
2540684,5.0,1298
1040741,4.0,3216
2457095,3.0,2851
1788009,4.0,3098
2029979,3.0,2195
830370,2.0,1645
1809912,5.0,4127
2457095,2.0,3605
1902838,1.0,693
729150,4.0,733
2463441,4.0,4219
2073563,4.0,28
766064,2.0,2617
115183,3.0,516
1406633,4.0,3128
716173,5.0,1971
1435346,4.0,2040
1769608,5.0,2813
474700,3.0,189
555509,2.0,1819
230211,4.0,2395
2083367,3.0,2000
538178,3.0,3489
202678,5.0,1709
239518,2.0,273
1057513,3.0,1878
635056,2.0,4216
818061,3.0,758
838366,3.0,2340
1302968,4.0,1314
2360767,5.0,658
689758,3.0,1307
840737,4.0,2580
1656130,3.0,28
1333,2.0,4442
894232,5.0,3938
829101,5.0,2828
892694,4.0,357
2185614,3.0,2300
127317,4.0,3938
157667,3.0,2738
1352747,4.0,4393
1521272,4.0,3320
732363,4.0,2186
2552767,2.0,3427
80683,1.0,3743
327366,3.0,705
1299887,5.0,1208
1567202,1.0,3098
2390609,3.0,2897
3321,3.0,3611
230112,1.0,3758
585968,3.0,992
1119113,4.0,964
2635943,5.0,3079
2118885,3.0,3058
1173570,3.0,3513
2606799,4.0,4149
2591704,3.0,1509
953604,3.0,2594
520704,5.0,1144
752642,3.0,2130
1764923,3.0,1104
1233297,4.0,720
1167477,3.0,2558
2195910,2.0,2391
454878,3.0,2200
511847,3.0,1955
768876,5.0,859
1262751,1.0,413
752642,1.0,696
585968,3.0,30
830370,5.0,2779
491531,5.0,859
900096,5.0,3860
601317,5.0,1856
1176322,3.0,1096
958687,4.0,1039
1327727,5.0,3605
1483664,4.0,1615
2283770,4.0,2462
733746,4.0,165
1406633,3.0,1799
2378393,3.0,1043
1133946,3.0,1865
326356,3.0,482
1431356,4.0,1708
1556831,1.0,240
474700,4.0,3224
766064,5.0,2195
1604404,1.0,4345
1446909,5.0,3082
1103080,5.0,504
1991863,3.0,2622
1657258,4.0,1659
1663888,3.0,269
1101271,2.0,311
1187678,3.0,1901
1116290,4.0,175
47411,2.0,189
1349185,4.0,1843
1477153,2.0,4141
1403217,2.0,1655
1410683,3.0,1585
2115145,3.0,1833
2619372,4.0,3925
1855394,3.0,818
2062350,5.0,4339
1717979,2.0,986
780768,4.0,3496
2619372,5.0,1590
416560,3.0,533
305344,2.0,4369
670416,5.0,843
2000004,3.0,4141
2457240,5.0,3879
1452127,4.0,442
595778,5.0,4098
2598647,3.0,4330
4597,3.0,2422
2255880,2.0,564
1979447,3.0,3216
282887,4.0,4402
1480900,4.0,3282
461110,2.0,1585
504440,4.0,57
2229960,5.0,187
2238060,5.0,1276
1765047,5.0,4227
1969945,4.0,3638
1640132,3.0,2617
1657258,4.0,1615
1629440,4.0,1102
546017,4.0,1289
396140,3.0,2192
361886,3.0,152
1399335,3.0,996
2254991,4.0,3371
1300759,5.0,988
116858,4.0,4219
2229960,4.0,1310
1604404,5.0,1324
555528,1.0,4427
1272379,1.0,1297
962019,1.0,2734
1040741,4.0,3798
2584676,2.0,4050
98586,5.0,4356
1580437,1.0,1267
2390609,3.0,3879
2356793,1.0,1867
158197,3.0,3725
555528,4.0,4089
2553056,4.0,1336
2143500,2.0,731
2336531,4.0,4488
829575,5.0,3165
486661,4.0,3463
285174,3.0,1650
1521272,5.0,329
1480900,4.0,457
2061394,5.0,1020
2101288,4.0,30
1567202,1.0,2751
689758,5.0,2942
1413367,5.0,331
1035650,2.0,1700
1176322,3.0,2603
